topic	relation	language	pos	lemma	orthography	features
Q1631120	Human denoting sense	Q7026	nominal	director d'hotel	directores d'hotel	Q146786,Q1775415
Q1631120	Human denoting sense	Q7026	nominal	director d'hotel	directora d'hotel	Q110786,Q1775415
Q1631120	Human denoting sense	Q7026	nominal	director d'hotel	directors d'hotel	Q146786,Q499327
Q1631120	Human denoting sense	Q7026	nominal	director d'hotel	director d'hotel	Q110786,Q499327
Q4853732	Human denoting sense	Q7026	nominal	autor de llibres infantils	autores de llibres infantils	Q146786,Q1775415
Q4853732	Human denoting sense	Q7026	nominal	autor de llibres infantils	autora de llibres infantils	Q110786,Q1775415
Q4853732	Human denoting sense	Q7026	nominal	autor de llibres infantils	autors de llibres infantils	Q146786,Q499327
Q4853732	Human denoting sense	Q7026	nominal	autor de llibres infantils	autor de llibres infantils	Q110786,Q499327
Q185902	Human denoting sense	Q7026	nominal	vescomte	vescomtes	Q146786,Q499327
Q185902	Human denoting sense	Q7026	nominal	vescomte	vescomte	Q110786,Q499327
Q14761450	Human denoting sense	Q7026	nominal	membre del congrés	membres del congrés	Q146786,Q1775415
Q14761450	Human denoting sense	Q7026	nominal	membre del congrés	membre del congrés	Q110786,Q1775415
Q14761450	Human denoting sense	Q7026	nominal	membre del congrés	membres del congrés	Q146786,Q499327
Q14761450	Human denoting sense	Q7026	nominal	membre del congrés	membre del congrés	Q110786,Q499327
Q2600526	Human denoting sense	Q7026	nominal	professor de ioga	professores de ioga	Q146786,Q1775415
Q2600526	Human denoting sense	Q7026	nominal	professor de ioga	professora de ioga	Q110786,Q1775415
Q2600526	Human denoting sense	Q7026	nominal	professor de ioga	professors de ioga	Q146786,Q499327
Q2600526	Human denoting sense	Q7026	nominal	professor de ioga	professor de ioga	Q110786,Q499327
Q484876	Human denoting sense	Q7026	nominal	executiu en cap	executives en cap	Q146786,Q1775415
Q484876	Human denoting sense	Q7026	nominal	executiu en cap	executiva en cap	Q110786,Q1775415
Q484876	Human denoting sense	Q7026	nominal	executiu en cap	executius en cap	Q146786,Q499327
Q484876	Human denoting sense	Q7026	nominal	executiu en cap	executiu en cap	Q110786,Q499327
Q13590141	Human denoting sense	Q7026	nominal	presentador de televisió	presentadores de televisió	Q146786,Q1775415
Q13590141	Human denoting sense	Q7026	nominal	presentador de televisió	presentadora de televisió	Q110786,Q1775415
Q13590141	Human denoting sense	Q7026	nominal	presentador de televisió	presentadors de televisió	Q146786,Q499327
Q13590141	Human denoting sense	Q7026	nominal	presentador de televisió	presentador de televisió	Q110786,Q499327
Q11333802	Human denoting sense	Q7026	nominal	locutor freelance	locutores freelance	Q146786,Q1775415
Q11333802	Human denoting sense	Q7026	nominal	locutor freelance	locutora freelance	Q110786,Q1775415
Q11333802	Human denoting sense	Q7026	nominal	locutor freelance	locutors freelance	Q146786,Q499327
Q11333802	Human denoting sense	Q7026	nominal	locutor freelance	locutor freelance	Q110786,Q499327
Q3427922	Human denoting sense	Q7026	nominal	restaurador	restauradores	Q146786,Q1775415
Q3427922	Human denoting sense	Q7026	nominal	restaurador	restauradora	Q110786,Q1775415
Q3427922	Human denoting sense	Q7026	nominal	restaurador	restauradors	Q146786,Q499327
Q3427922	Human denoting sense	Q7026	nominal	restaurador	restaurador	Q110786,Q499327
Q3014296	Human denoting sense	Q7026	nominal	pilot de motociclisme	pilots de motociclisme	Q146786,Q1775415
Q3014296	Human denoting sense	Q7026	nominal	pilot de motociclisme	pilot de motociclisme	Q110786,Q1775415
Q3014296	Human denoting sense	Q7026	nominal	pilot de motociclisme	pilots de motociclisme	Q146786,Q499327
Q3014296	Human denoting sense	Q7026	nominal	pilot de motociclisme	pilot de motociclisme	Q110786,Q499327
Q1141526	Human denoting sense	Q7026	nominal	ballarí exòtic	ballarines exòtiques	Q146786,Q1775415
Q1141526	Human denoting sense	Q7026	nominal	ballarí exòtic	ballarina exòtica	Q110786,Q1775415
Q1141526	Human denoting sense	Q7026	nominal	ballarí exòtic	ballarins exòtics	Q146786,Q499327
Q1141526	Human denoting sense	Q7026	nominal	ballarí exòtic	ballarí exòtic	Q110786,Q499327
Q112983147	Human denoting sense	Q7026	nominal	alertador	alertadores	Q146786,Q1775415
Q112983147	Human denoting sense	Q7026	nominal	alertador	alertadora	Q110786,Q1775415
Q112983147	Human denoting sense	Q7026	nominal	alertador	alertadors	Q146786,Q499327
Q112983147	Human denoting sense	Q7026	nominal	alertador	alertador	Q110786,Q499327
Q372436	Human denoting sense	Q7026	nominal	estadista	estadistes	Q146786,Q1775415
Q372436	Human denoting sense	Q7026	nominal	estadista	estadista	Q110786,Q1775415
Q372436	Human denoting sense	Q7026	nominal	estadista	estadistes	Q146786,Q499327
Q372436	Human denoting sense	Q7026	nominal	estadista	estadista	Q110786,Q499327
Q1049296	Human denoting sense	Q7026	nominal	director de càsting	directores de càsting	Q146786,Q1775415
Q1049296	Human denoting sense	Q7026	nominal	director de càsting	directora de càsting	Q110786,Q1775415
Q1049296	Human denoting sense	Q7026	nominal	director de càsting	directors de càsting	Q146786,Q499327
Q1049296	Human denoting sense	Q7026	nominal	director de càsting	director de càsting	Q110786,Q499327
Q2961580	Human denoting sense	Q7026	nominal	taxista	taxistes	Q146786,Q1775415
Q2961580	Human denoting sense	Q7026	nominal	taxista	taxista	Q110786,Q1775415
Q2961580	Human denoting sense	Q7026	nominal	taxista	taxistes	Q146786,Q499327
Q2961580	Human denoting sense	Q7026	nominal	taxista	taxista	Q110786,Q499327
Q6337803	Human denoting sense	Q7026	nominal	neurocientífic	neurocientífiques	Q146786,Q1775415
Q6337803	Human denoting sense	Q7026	nominal	neurocientífic	neurocientífica	Q110786,Q1775415
Q6337803	Human denoting sense	Q7026	nominal	neurocientífic	neurocientífics	Q146786,Q499327
Q6337803	Human denoting sense	Q7026	nominal	neurocientífic	neurocientífic	Q110786,Q499327
Q736415	Human denoting sense	Q7026	nominal	mestre de cerimònies	mestres de cerimònies	Q146786,Q1775415
Q736415	Human denoting sense	Q7026	nominal	mestre de cerimònies	mestra de cerimònies	Q110786,Q1775415
Q736415	Human denoting sense	Q7026	nominal	mestre de cerimònies	mestres de cerimònies	Q146786,Q499327
Q736415	Human denoting sense	Q7026	nominal	mestre de cerimònies	mestre de cerimònies	Q110786,Q499327
Q525495	Human denoting sense	Q7026	nominal	xutador d'allunyament	xutadores d'allunyament	Q146786,Q1775415
Q525495	Human denoting sense	Q7026	nominal	xutador d'allunyament	xutadora d'allunyament	Q110786,Q1775415
Q525495	Human denoting sense	Q7026	nominal	xutador d'allunyament	xutadors d'allunyament	Q146786,Q499327
Q525495	Human denoting sense	Q7026	nominal	xutador d'allunyament	xutador d'allunyament	Q110786,Q499327
Q376924	Human denoting sense	Q7026	nominal	cortesana	cortesanes	Q146786,Q1775415
Q376924	Human denoting sense	Q7026	nominal	cortesana	cortesana	Q110786,Q1775415
Q2270380	Human denoting sense	Q7026	nominal	centre	centres	Q146786,Q499327
Q2270380	Human denoting sense	Q7026	nominal	centre	centre	Q110786,Q499327
Q2270380	Human denoting sense	Q7026	nominal	centre	centres	Q146786,Q1775415
Q2270380	Human denoting sense	Q7026	nominal	centre	centre	Q110786,Q1775415
Q2270380	Human denoting sense	Q7026	nominal	centre	centres	Q146786,Q499327
Q2270380	Human denoting sense	Q7026	nominal	centre	centre	Q110786,Q499327
Q618694	Human denoting sense	Q7026	nominal	aviador de combat	aviadores de combat	Q146786,Q1775415
Q618694	Human denoting sense	Q7026	nominal	aviador de combat	aviadora de combat	Q110786,Q1775415
Q618694	Human denoting sense	Q7026	nominal	aviador de combat	aviadors de combat	Q146786,Q499327
Q618694	Human denoting sense	Q7026	nominal	aviador de combat	aviador de combat	Q110786,Q499327
Q1030	Demonym adjective	Q7026	adjectival	namibi	namíbies	Q146786,Q1775415
Q1030	Demonym adjective	Q7026	adjectival	namibi	namíbia	Q110786,Q1775415
Q1030	Demonym adjective	Q7026	adjectival	namibi	namibis	Q146786,Q499327
Q1030	Demonym adjective	Q7026	adjectival	namibi	namibi	Q110786,Q499327
Q1515551	Human denoting sense	Q7026	nominal	organitzador de casaments	organitzadores de casaments	Q146786,Q1775415
Q1515551	Human denoting sense	Q7026	nominal	organitzador de casaments	organitzadora de casaments	Q110786,Q1775415
Q1515551	Human denoting sense	Q7026	nominal	organitzador de casaments	organitzadors de casaments	Q146786,Q499327
Q1515551	Human denoting sense	Q7026	nominal	organitzador de casaments	organitzador de casaments	Q110786,Q499327
Q355493	Human denoting sense	Q7026	nominal	músic d'església	músiques d'església	Q146786,Q1775415
Q355493	Human denoting sense	Q7026	nominal	músic d'església	música d'església	Q110786,Q1775415
Q355493	Human denoting sense	Q7026	nominal	músic d'església	músics d'església	Q146786,Q499327
Q355493	Human denoting sense	Q7026	nominal	músic d'església	músic d'església	Q110786,Q499327
Q1762621	Human denoting sense	Q7026	nominal	proveïdor	proveïdores	Q146786,Q1775415
Q1762621	Human denoting sense	Q7026	nominal	proveïdor	proveïdora	Q110786,Q1775415
Q1762621	Human denoting sense	Q7026	nominal	proveïdor	proveïdors	Q146786,Q499327
Q1762621	Human denoting sense	Q7026	nominal	proveïdor	proveïdor	Q110786,Q499327
Q686	Demonym adjective	Q7026	adjectival	vanuatià	vanuatianes	Q146786,Q1775415
Q686	Demonym adjective	Q7026	adjectival	vanuatià	vanuatiana	Q110786,Q1775415
Q686	Demonym adjective	Q7026	adjectival	vanuatià	vanuatians	Q146786,Q499327
Q686	Demonym adjective	Q7026	adjectival	vanuatià	vanuatià	Q110786,Q499327
Q1486	Demonym adjective	Q7026	adjectival	porteny	portenyes	Q146786,Q1775415
Q1486	Demonym adjective	Q7026	adjectival	porteny	portenya	Q110786,Q1775415
Q1486	Demonym adjective	Q7026	adjectival	porteny	portenys	Q146786,Q499327
Q1486	Demonym adjective	Q7026	adjectival	porteny	porteny	Q110786,Q499327
Q47740	Human denoting sense	Q7026	nominal	musulmà	musulmanes	Q146786,Q1775415
Q47740	Human denoting sense	Q7026	nominal	musulmà	musulmana	Q110786,Q1775415
Q47740	Human denoting sense	Q7026	nominal	musulmà	musulmans	Q146786,Q499327
Q47740	Human denoting sense	Q7026	nominal	musulmà	musulmà	Q110786,Q499327
Q205375	Human denoting sense	Q7026	nominal	inventor	inventores	Q146786,Q1775415
