topic	relation	language	pos	lemma	orthography	features
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhil	Q110786,Q281954
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhtidele	Q146786,Q655020
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhile	Q110786,Q655020
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhtidega	Q146786,Q838581
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhiga	Q110786,Q838581
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhtidest	Q146786,Q394253
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhist	Q110786,Q394253
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhtidena	Q146786,Q148465
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhina	Q110786,Q148465
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhtide	Q146233,Q146786
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhi	Q110786,Q146233
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhtidesse	Q146786,Q474668
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhti	Q110786,Q474668
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhtides	Q146786,Q282031
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhis	Q110786,Q282031
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhid	Q131105,Q146786
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juht	Q110786,Q131105
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhte	Q146786,Q857325
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhti	Q110786,Q857325
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhtideni	Q146786,Q747019
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhini	Q110786,Q747019
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhtideks	Q146786,Q950170
Q6738431	Human denoting sense	Q9072	nominal	enamuse juht	enamuse juhiks	Q110786,Q950170
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärideta	Q146786,Q319822
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärita	Q110786,Q319822
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäridelt	Q146786,Q156986
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärilt	Q110786,Q156986
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäridel	Q146786,Q281954
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäril	Q110786,Q281954
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäridele	Q146786,Q655020
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärile	Q110786,Q655020
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäridega	Q146786,Q838581
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäriga	Q110786,Q838581
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäridest	Q146786,Q394253
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärist	Q110786,Q394253
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäridena	Q146786,Q148465
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärina	Q110786,Q148465
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäride	Q146233,Q146786
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäri	Q110786,Q146233
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäridesse	Q146786,Q474668
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäri	Q110786,Q474668
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärides	Q146786,Q282031
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäris	Q110786,Q282031
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärid	Q131105,Q146786
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretär	Q110786,Q131105
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäre	Q146786,Q857325
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäri	Q110786,Q857325
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärideni	Q146786,Q747019
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärini	Q110786,Q747019
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretärideks	Q146786,Q950170
Q3477319	Human denoting sense	Q9072	nominal	parlamendisekretär	parlamendisekretäriks	Q110786,Q950170
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministriteta	Q146786,Q319822
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrita	Q110786,Q319822
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministritelt	Q146786,Q156986
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrilt	Q110786,Q156986
