topic	relation	language	pos	lemma	orthography	features
Q548031	Human denoting sense	Q5146	nominal	construtor de barcos	construtora de barcos	Q110786,Q1775415
Q548031	Human denoting sense	Q5146	nominal	construtor de barcos	construtores de barcos	Q146786,Q499327
Q548031	Human denoting sense	Q5146	nominal	construtor de barcos	construtor de barcos	Q110786,Q499327
Q5157565	Human denoting sense	Q5146	nominal	profissional de informática	profissionais de informática	Q146786,Q1775415
Q5157565	Human denoting sense	Q5146	nominal	profissional de informática	profissional de informática	Q110786,Q1775415
Q5157565	Human denoting sense	Q5146	nominal	profissional de informática	profissionais de informática	Q146786,Q499327
Q5157565	Human denoting sense	Q5146	nominal	profissional de informática	profissional de informática	Q110786,Q499327
Q2259699	Demonym adjective	Q5146	adjectival	sateré-maué	sateré-maués	Q146786,Q1775415
Q2259699	Demonym adjective	Q5146	adjectival	sateré-maué	sateré-maué	Q110786,Q1775415
Q2259699	Demonym adjective	Q5146	adjectival	sateré-maué	sateré-maués	Q146786,Q499327
Q2259699	Demonym adjective	Q5146	adjectival	sateré-maué	sateré-maué	Q110786,Q499327
Q14089887	Human denoting sense	Q5146	nominal	moldador	moldadoras	Q146786,Q1775415
Q14089887	Human denoting sense	Q5146	nominal	moldador	moldadora	Q110786,Q1775415
Q14089887	Human denoting sense	Q5146	nominal	moldador	moldadores	Q146786,Q499327
Q14089887	Human denoting sense	Q5146	nominal	moldador	moldador	Q110786,Q499327
Q2520279	Demonym noun	Q5146	nominal	corubo	corubas	Q146786,Q1775415
Q2520279	Demonym noun	Q5146	nominal	corubo	coruba	Q110786,Q1775415
Q2520279	Demonym noun	Q5146	nominal	corubo	corubos	Q146786,Q499327
Q2520279	Demonym noun	Q5146	nominal	corubo	corubo	Q110786,Q499327
Q501837	Demonym adjective	Q5146	adjectival	judeu oriental	judias orientais	Q146786,Q1775415
Q501837	Demonym adjective	Q5146	adjectival	judeu oriental	judia oriental	Q110786,Q1775415
Q501837	Demonym adjective	Q5146	adjectival	judeu oriental	judeus orientais	Q146786,Q499327
Q501837	Demonym adjective	Q5146	adjectival	judeu oriental	judeu oriental	Q110786,Q499327
Q809707	Demonym adjective	Q5146	adjectival	baré	barés	Q146786,Q1775415
Q809707	Demonym adjective	Q5146	adjectival	baré	baré	Q110786,Q1775415
Q809707	Demonym adjective	Q5146	adjectival	baré	barés	Q146786,Q499327
Q809707	Demonym adjective	Q5146	adjectival	baré	baré	Q110786,Q499327
Q5270608	Human denoting sense	Q5146	nominal	editor de diálogo	editoras de diálogo	Q146786,Q1775415
Q5270608	Human denoting sense	Q5146	nominal	editor de diálogo	editora de diálogo	Q110786,Q1775415
Q5270608	Human denoting sense	Q5146	nominal	editor de diálogo	editores de diálogo	Q146786,Q499327
Q5270608	Human denoting sense	Q5146	nominal	editor de diálogo	editor de diálogo	Q110786,Q499327
Q1259323	Human denoting sense	Q5146	nominal	chefe tribal	chefes tribais	Q146786,Q1775415
Q1259323	Human denoting sense	Q5146	nominal	chefe tribal	chefe tribal	Q110786,Q1775415
Q1259323	Human denoting sense	Q5146	nominal	chefe tribal	chefes tribais	Q146786,Q499327
Q1259323	Human denoting sense	Q5146	nominal	chefe tribal	chefe tribal	Q110786,Q499327
Q22819	Human denoting sense	Q5146	nominal	lighterman	lightermen	Q146786,Q499327
Q22819	Human denoting sense	Q5146	nominal	lighterman	lighterman	Q110786,Q499327
Q2841	Demonym noun	Q5146	nominal	bogotano	bogotanas	Q146786,Q1775415
Q2841	Demonym noun	Q5146	nominal	bogotano	bogotana	Q110786,Q1775415
Q2841	Demonym noun	Q5146	nominal	bogotano	bogotanos	Q146786,Q499327
Q2841	Demonym noun	Q5146	nominal	bogotano	bogotano	Q110786,Q499327
Q252627	Human denoting sense	Q5146	nominal	vigário imperial	vigários imperiais	Q146786,Q499327
Q252627	Human denoting sense	Q5146	nominal	vigário imperial	vigário imperial	Q110786,Q499327
Q1326154	Human denoting sense	Q5146	nominal	primeira base	primeiras bases	Q146786,Q1775415
Q1326154	Human denoting sense	Q5146	nominal	primeira base	primeira base	Q110786,Q1775415
Q1326154	Human denoting sense	Q5146	nominal	primeira base	primeiras bases	Q146786,Q499327
Q1326154	Human denoting sense	Q5146	nominal	primeira base	primeira base	Q110786,Q499327
Q508846	Human denoting sense	Q5146	nominal	camionista	camionistas	Q146786,Q1775415
Q508846	Human denoting sense	Q5146	nominal	camionista	camionista	Q110786,Q1775415
Q508846	Human denoting sense	Q5146	nominal	camionista	camionistas	Q146786,Q499327
Q508846	Human denoting sense	Q5146	nominal	camionista	camionista	Q110786,Q499327
Q165341	Demonym noun	Q5146	nominal	teresinense	teresinenses	Q146786,Q1775415
Q165341	Demonym noun	Q5146	nominal	teresinense	teresinense	Q110786,Q1775415
Q165341	Demonym noun	Q5146	nominal	teresinense	teresinenses	Q146786,Q499327
Q165341	Demonym noun	Q5146	nominal	teresinense	teresinense	Q110786,Q499327
Q2986228	Human denoting sense	Q5146	nominal	locutor esportivo	locutoras esportivas	Q146786,Q1775415
Q2986228	Human denoting sense	Q5146	nominal	locutor esportivo	locutora esportiva	Q110786,Q1775415
Q2986228	Human denoting sense	Q5146	nominal	locutor esportivo	locutores esportivos	Q146786,Q499327
Q2986228	Human denoting sense	Q5146	nominal	locutor esportivo	locutor esportivo	Q110786,Q499327
Q3687674	Human denoting sense	Q5146	nominal	consultor de imagem	consultoras de imagem	Q146786,Q1775415
Q3687674	Human denoting sense	Q5146	nominal	consultor de imagem	consultora de imagem	Q110786,Q1775415
Q3687674	Human denoting sense	Q5146	nominal	consultor de imagem	consultores de imagem	Q146786,Q499327
Q3687674	Human denoting sense	Q5146	nominal	consultor de imagem	consultor de imagem	Q110786,Q499327
Q210799	Human denoting sense	Q5146	nominal	cognato	cognatas	Q146786,Q1775415
Q210799	Human denoting sense	Q5146	nominal	cognato	cognata	Q110786,Q1775415
Q210799	Human denoting sense	Q5146	nominal	cognato	cognatos	Q146786,Q499327
Q210799	Human denoting sense	Q5146	nominal	cognato	cognato	Q110786,Q499327
Q42406	Demonym noun	Q5146	nominal	inglês	inglesas	Q146786,Q1775415
Q42406	Demonym noun	Q5146	nominal	inglês	inglesa	Q110786,Q1775415
Q42406	Demonym noun	Q5146	nominal	inglês	ingleses	Q146786,Q499327
Q42406	Demonym noun	Q5146	nominal	inglês	inglês	Q110786,Q499327
Q475604	Human denoting sense	Q5146	nominal	prático	práticos	Q146786,Q499327
Q475604	Human denoting sense	Q5146	nominal	prático	prático	Q110786,Q499327
Q3811213	Demonym adjective	Q5146	adjectival	juma	jumas	Q146786,Q1775415
Q3811213	Demonym adjective	Q5146	adjectival	juma	juma	Q110786,Q1775415
Q3811213	Demonym adjective	Q5146	adjectival	juma	jumas	Q146786,Q499327
Q3811213	Demonym adjective	Q5146	adjectival	juma	juma	Q110786,Q499327
Q508719	Human denoting sense	Q5146	nominal	antigo aluno	antigas alunas	Q146786,Q1775415
Q508719	Human denoting sense	Q5146	nominal	antigo aluno	antiga aluna	Q110786,Q1775415
Q508719	Human denoting sense	Q5146	nominal	antigo aluno	antigos alunos	Q146786,Q499327
Q508719	Human denoting sense	Q5146	nominal	antigo aluno	antigo aluno	Q110786,Q499327
Q3014296	Human denoting sense	Q5146	nominal	piloto de motos	pilotas de motos	Q146786,Q1775415
Q3014296	Human denoting sense	Q5146	nominal	piloto de motos	pilota de motos	Q110786,Q1775415
Q3014296	Human denoting sense	Q5146	nominal	piloto de motos	pilotos de motos	Q146786,Q499327
Q3014296	Human denoting sense	Q5146	nominal	piloto de motos	piloto de motos	Q110786,Q499327
Q626203	Demonym noun	Q5146	nominal	ukaragma	ukaragmas	Q146786,Q1775415
Q626203	Demonym noun	Q5146	nominal	ukaragma	ukaragma	Q110786,Q1775415
Q626203	Demonym noun	Q5146	nominal	ukaragma	ukaragmas	Q146786,Q499327
Q626203	Demonym noun	Q5146	nominal	ukaragma	ukaragma	Q110786,Q499327
Q3149102	Demonym adjective	Q5146	adjectival	ítalo-brasileiro	ítalo-brasileiras	Q146786,Q1775415
Q3149102	Demonym adjective	Q5146	adjectival	ítalo-brasileiro	ítala-brasileira	Q110786,Q1775415
Q3149102	Demonym adjective	Q5146	adjectival	ítalo-brasileiro	ítalo-brasileiros	Q146786,Q499327
Q3149102	Demonym adjective	Q5146	adjectival	ítalo-brasileiro	ítalo-brasileiro	Q110786,Q499327
Q210623	Demonym adjective	Q5146	adjectival	taíno	taínas	Q146786,Q1775415
Q210623	Demonym adjective	Q5146	adjectival	taíno	taína	Q110786,Q1775415
Q210623	Demonym adjective	Q5146	adjectival	taíno	taínos	Q146786,Q499327
Q210623	Demonym adjective	Q5146	adjectival	taíno	taíno	Q110786,Q499327
Q247797	Human denoting sense	Q5146	nominal	autoridade aduaneira	autoridades aduaneiras	Q146786,Q1775415
Q247797	Human denoting sense	Q5146	nominal	autoridade aduaneira	autoridade aduaneira	Q110786,Q1775415
Q247797	Human denoting sense	Q5146	nominal	autoridade aduaneira	autoridades aduaneiras	Q146786,Q499327
Q247797	Human denoting sense	Q5146	nominal	autoridade aduaneira	autoridade aduaneira	Q110786,Q499327
Q2260615	Demonym noun	Q5146	nominal	aikewara	aikewaras	Q146786,Q1775415
Q2260615	Demonym noun	Q5146	nominal	aikewara	aikewara	Q110786,Q1775415
Q2260615	Demonym noun	Q5146	nominal	aikewara	aikewaras	Q146786,Q499327
Q2260615	Demonym noun	Q5146	nominal	aikewara	aikewara	Q110786,Q499327
Q21771805	Human denoting sense	Q5146	nominal	produtor de vinho	produtoras de vinho	Q146786,Q1775415
Q21771805	Human denoting sense	Q5146	nominal	produtor de vinho	produtora de vinho	Q110786,Q1775415
Q21771805	Human denoting sense	Q5146	nominal	produtor de vinho	produtores de vinho	Q146786,Q499327
Q21771805	Human denoting sense	Q5146	nominal	produtor de vinho	produtor de vinho	Q110786,Q499327
Q1042	Demonym adjective	Q5146	adjectival	seichelense	seichelenses	Q146786,Q1775415
Q1042	Demonym adjective	Q5146	adjectival	seichelense	seichelense	Q110786,Q1775415
Q1042	Demonym adjective	Q5146	adjectival	seichelense	seichelenses	Q146786,Q499327
Q1042	Demonym adjective	Q5146	adjectival	seichelense	seichelense	Q110786,Q499327
Q769	Demonym adjective	Q5146	adjectival	granadino	granadinas	Q146786,Q1775415
Q769	Demonym adjective	Q5146	adjectival	granadino	granadina	Q110786,Q1775415
Q769	Demonym adjective	Q5146	adjectival	granadino	granadinos	Q146786,Q499327
Q769	Demonym adjective	Q5146	adjectival	granadino	granadino	Q110786,Q499327
Q597	Demonym noun	Q5146	nominal	lisboês	lisboesas	Q146786,Q1775415
Q597	Demonym noun	Q5146	nominal	lisboês	lisboesa	Q110786,Q1775415
Q597	Demonym noun	Q5146	nominal	lisboês	lisboeses	Q146786,Q499327
Q597	Demonym noun	Q5146	nominal	lisboês	lisboês	Q110786,Q499327
Q1026	Demonym adjective	Q5146	adjectival	polônio	polônias	Q146786,Q1775415
Q1026	Demonym adjective	Q5146	adjectival	polônio	polônia	Q110786,Q1775415
Q1026	Demonym adjective	Q5146	adjectival	polônio	polônios	Q146786,Q499327
Q1026	Demonym adjective	Q5146	adjectival	polônio	polônio	Q110786,Q499327
Q508230	Human denoting sense	Q5146	nominal	náufrago	náufragas	Q146786,Q1775415
Q508230	Human denoting sense	Q5146	nominal	náufrago	náufraga	Q110786,Q1775415
Q508230	Human denoting sense	Q5146	nominal	náufrago	náufragos	Q146786,Q499327
Q508230	Human denoting sense	Q5146	nominal	náufrago	náufrago	Q110786,Q499327
Q388338	Human denoting sense	Q5146	nominal	tesoureiro	tesoureiras	Q146786,Q1775415
Q388338	Human denoting sense	Q5146	nominal	tesoureiro	tesoureira	Q110786,Q1775415
Q388338	Human denoting sense	Q5146	nominal	tesoureiro	tesoureiros	Q146786,Q499327
Q388338	Human denoting sense	Q5146	nominal	tesoureiro	tesoureiro	Q110786,Q499327
Q2742872	Human denoting sense	Q5146	nominal	baal teshuva	baal teshuva	Q146786,Q1775415
Q2742872	Human denoting sense	Q5146	nominal	baal teshuva	baal teshuva	Q110786,Q1775415
