topic	relation	language	pos	lemma	orthography	features
Q3492027	Human denoting sense	Q1321	nominal	submarinista	submarinistas	Q146786,Q499327
Q3492027	Human denoting sense	Q1321	nominal	submarinista	submarinista	Q110786,Q499327
Q7579803	Human denoting sense	Q1321	nominal	analista deportivo	analistas deportivas	Q146786,Q1775415
Q7579803	Human denoting sense	Q1321	nominal	analista deportivo	analista deportiva	Q110786,Q1775415
Q7579803	Human denoting sense	Q1321	nominal	analista deportivo	analistas deportivos	Q146786,Q499327
Q7579803	Human denoting sense	Q1321	nominal	analista deportivo	analista deportivo	Q110786,Q499327
Q12027957	Human denoting sense	Q1321	nominal	canonista	canonistas	Q146786,Q1775415
Q12027957	Human denoting sense	Q1321	nominal	canonista	canonista	Q110786,Q1775415
Q12027957	Human denoting sense	Q1321	nominal	canonista	canonistas	Q146786,Q499327
Q12027957	Human denoting sense	Q1321	nominal	canonista	canonista	Q110786,Q499327
Q3824194	Human denoting sense	Q1321	nominal	acosador	acosadoras	Q146786,Q1775415
Q3824194	Human denoting sense	Q1321	nominal	acosador	acosadora	Q110786,Q1775415
Q3824194	Human denoting sense	Q1321	nominal	acosador	acosadores	Q146786,Q499327
Q3824194	Human denoting sense	Q1321	nominal	acosador	acosador	Q110786,Q499327
Q1863064	Human denoting sense	Q1321	nominal	acordeonista	acordeonistas	Q146786,Q1775415
Q1863064	Human denoting sense	Q1321	nominal	acordeonista	acordeonista	Q110786,Q1775415
Q1863064	Human denoting sense	Q1321	nominal	acordeonista	acordeonistas	Q146786,Q499327
Q1863064	Human denoting sense	Q1321	nominal	acordeonista	acordeonista	Q110786,Q499327
Q5352191	Human denoting sense	Q1321	nominal	técnica	técnicas	Q146786,Q1775415
Q5352191	Human denoting sense	Q1321	nominal	técnica	técnica	Q110786,Q1775415
Q1047264	Demonym noun	Q1321	nominal	wampanoag	wampanoag	Q146786,Q1775415
Q1047264	Demonym noun	Q1321	nominal	wampanoag	wampanoag	Q110786,Q1775415
Q1047264	Demonym noun	Q1321	nominal	wampanoag	wampanoag	Q146786,Q499327
Q1047264	Demonym noun	Q1321	nominal	wampanoag	wampanoag	Q110786,Q499327
Q1777144	Human denoting sense	Q1321	nominal	caballero comendador	caballeros comendadores	Q146786,Q499327
Q1777144	Human denoting sense	Q1321	nominal	caballero comendador	caballero comendador	Q110786,Q499327
Q1885941	Human denoting sense	Q1321	nominal	personalidad mediática	personalidades mediáticas	Q146786,Q1775415
Q1885941	Human denoting sense	Q1321	nominal	personalidad mediática	personalidad mediática	Q110786,Q1775415
Q1885941	Human denoting sense	Q1321	nominal	personalidad mediática	personalidades mediáticas	Q146786,Q499327
Q1885941	Human denoting sense	Q1321	nominal	personalidad mediática	personalidad mediática	Q110786,Q499327
Q169180	Human denoting sense	Q1321	nominal	defensor del Pueblo	defensoras del Pueblo	Q146786,Q1775415
Q169180	Human denoting sense	Q1321	nominal	defensor del Pueblo	defensora del Pueblo	Q110786,Q1775415
Q169180	Human denoting sense	Q1321	nominal	defensor del Pueblo	defensores del Pueblo	Q146786,Q499327
Q169180	Human denoting sense	Q1321	nominal	defensor del Pueblo	defensor del Pueblo	Q110786,Q499327
Q311396	Human denoting sense	Q1321	nominal	funcionario de prisiones	funcionarias de prisiones	Q146786,Q1775415
Q311396	Human denoting sense	Q1321	nominal	funcionario de prisiones	funcionaria de prisiones	Q110786,Q1775415
Q311396	Human denoting sense	Q1321	nominal	funcionario de prisiones	funcionarios de prisiones	Q146786,Q499327
Q311396	Human denoting sense	Q1321	nominal	funcionario de prisiones	funcionario de prisiones	Q110786,Q499327
Q9580	Demonym noun	Q1321	nominal	burgalés	burgalesas	Q146786,Q1775415
Q9580	Demonym noun	Q1321	nominal	burgalés	burgalesa	Q110786,Q1775415
Q9580	Demonym noun	Q1321	nominal	burgalés	burgaleses	Q146786,Q499327
Q9580	Demonym noun	Q1321	nominal	burgalés	burgalés	Q110786,Q499327
Q919678	Demonym adjective	Q1321	adjectival	yungaíno	yungaínas	Q146786,Q1775415
Q919678	Demonym adjective	Q1321	adjectival	yungaíno	yungaína	Q110786,Q1775415
Q919678	Demonym adjective	Q1321	adjectival	yungaíno	yungaínos	Q146786,Q499327
Q919678	Demonym adjective	Q1321	adjectival	yungaíno	yungaíno	Q110786,Q499327
Q33999	Human denoting sense	Q1321	nominal	actor	actrices	Q146786,Q1775415
Q33999	Human denoting sense	Q1321	nominal	actor	actriz	Q110786,Q1775415
Q33999	Human denoting sense	Q1321	nominal	actor	actores	Q146786,Q499327
Q33999	Human denoting sense	Q1321	nominal	actor	actor	Q110786,Q499327
Q11333802	Human denoting sense	Q1321	nominal	locutor independiente	locutoras independientes	Q146786,Q1775415
Q11333802	Human denoting sense	Q1321	nominal	locutor independiente	locutora independiente	Q110786,Q1775415
Q11333802	Human denoting sense	Q1321	nominal	locutor independiente	locutores independientes	Q146786,Q499327
Q11333802	Human denoting sense	Q1321	nominal	locutor independiente	locutor independiente	Q110786,Q499327
Q26600	Demonym adjective	Q1321	adjectival	fukuokaense	fukuokaenses	Q146786,Q1775415
Q26600	Demonym adjective	Q1321	adjectival	fukuokaense	fukuokaense	Q110786,Q1775415
Q26600	Demonym adjective	Q1321	adjectival	fukuokaense	fukuokaenses	Q146786,Q499327
Q26600	Demonym adjective	Q1321	adjectival	fukuokaense	fukuokaense	Q110786,Q499327
Q4135220	Human denoting sense	Q1321	nominal	genderfuck	genderfucks	Q146786,Q1775415
Q4135220	Human denoting sense	Q1321	nominal	genderfuck	genderfuck	Q110786,Q1775415
Q4135220	Human denoting sense	Q1321	nominal	genderfuck	genderfucks	Q146786,Q499327
Q4135220	Human denoting sense	Q1321	nominal	genderfuck	genderfuck	Q110786,Q499327
Q716711	Human denoting sense	Q1321	nominal	árbitro de fútbol americano	árbitras de fútbol americano	Q146786,Q1775415
Q716711	Human denoting sense	Q1321	nominal	árbitro de fútbol americano	árbitra de fútbol americano	Q110786,Q1775415
Q716711	Human denoting sense	Q1321	nominal	árbitro de fútbol americano	árbitros de fútbol americano	Q146786,Q499327
Q716711	Human denoting sense	Q1321	nominal	árbitro de fútbol americano	árbitro de fútbol americano	Q110786,Q499327
Q11998775	Human denoting sense	Q1321	nominal	jinete hípico	jinetes hípicas	Q146786,Q1775415
Q11998775	Human denoting sense	Q1321	nominal	jinete hípico	jinete hípica	Q110786,Q1775415
Q11998775	Human denoting sense	Q1321	nominal	jinete hípico	jinetes hípicos	Q146786,Q499327
Q11998775	Human denoting sense	Q1321	nominal	jinete hípico	jinete hípico	Q110786,Q499327
Q289612	Human denoting sense	Q1321	nominal	contratista general	contratistas generales	Q146786,Q1775415
Q289612	Human denoting sense	Q1321	nominal	contratista general	contratista general	Q110786,Q1775415
Q289612	Human denoting sense	Q1321	nominal	contratista general	contratistas generales	Q146786,Q499327
Q289612	Human denoting sense	Q1321	nominal	contratista general	contratista general	Q110786,Q499327
Q165503	Human denoting sense	Q1321	nominal	barón	barones	Q146786,Q499327
Q165503	Human denoting sense	Q1321	nominal	barón	barón	Q110786,Q499327
Q8011724	Human denoting sense	Q1321	nominal	adivino	adivinas	Q146786,Q1775415
Q8011724	Human denoting sense	Q1321	nominal	adivino	adivina	Q110786,Q1775415
Q8011724	Human denoting sense	Q1321	nominal	adivino	adivinos	Q146786,Q499327
Q8011724	Human denoting sense	Q1321	nominal	adivino	adivino	Q110786,Q499327
Q131524	Human denoting sense	Q1321	nominal	emprendedor	emprendedoras	Q146786,Q1775415
Q131524	Human denoting sense	Q1321	nominal	emprendedor	emprendedora	Q110786,Q1775415
Q131524	Human denoting sense	Q1321	nominal	emprendedor	emprendedores	Q146786,Q499327
Q131524	Human denoting sense	Q1321	nominal	emprendedor	emprendedor	Q110786,Q499327
Q988618	Human denoting sense	Q1321	nominal	cambista	cambistas	Q146786,Q1775415
Q988618	Human denoting sense	Q1321	nominal	cambista	cambista	Q110786,Q1775415
Q988618	Human denoting sense	Q1321	nominal	cambista	cambistas	Q146786,Q499327
Q988618	Human denoting sense	Q1321	nominal	cambista	cambista	Q110786,Q499327
Q191730	Demonym noun	Q1321	nominal	evenk	evenk	Q146786,Q1775415
Q191730	Demonym noun	Q1321	nominal	evenk	evenk	Q110786,Q1775415
Q191730	Demonym noun	Q1321	nominal	evenk	evenk	Q146786,Q499327
Q191730	Demonym noun	Q1321	nominal	evenk	evenk	Q110786,Q499327
Q2143894	Human denoting sense	Q1321	nominal	árbitro de críquet	árbitras de críquet	Q146786,Q1775415
Q2143894	Human denoting sense	Q1321	nominal	árbitro de críquet	árbitra de críquet	Q110786,Q1775415
Q2143894	Human denoting sense	Q1321	nominal	árbitro de críquet	árbitros de críquet	Q146786,Q499327
Q2143894	Human denoting sense	Q1321	nominal	árbitro de críquet	árbitro de críquet	Q110786,Q499327
Q8178443	Human denoting sense	Q1321	nominal	libretista	libretistas	Q146786,Q1775415
Q8178443	Human denoting sense	Q1321	nominal	libretista	libretista	Q110786,Q1775415
Q8178443	Human denoting sense	Q1321	nominal	libretista	libretistas	Q146786,Q499327
Q8178443	Human denoting sense	Q1321	nominal	libretista	libretista	Q110786,Q499327
Q372436	Human denoting sense	Q1321	nominal	estadista	estadistas	Q146786,Q1775415
Q372436	Human denoting sense	Q1321	nominal	estadista	estadista	Q110786,Q1775415
Q372436	Human denoting sense	Q1321	nominal	estadista	estadistas	Q146786,Q499327
Q372436	Human denoting sense	Q1321	nominal	estadista	estadista	Q110786,Q499327
Q258	Demonym adjective	Q1321	adjectival	sudafricano	sudafricanas	Q146786,Q1775415
Q258	Demonym adjective	Q1321	adjectival	sudafricano	sudafricana	Q110786,Q1775415
Q258	Demonym adjective	Q1321	adjectival	sudafricano	sudafricanos	Q146786,Q499327
Q258	Demonym adjective	Q1321	adjectival	sudafricano	sudafricano	Q110786,Q499327
Q16138122	Human denoting sense	Q1321	nominal	abogado de derechos humanos	abogadas de derechos humanos	Q146786,Q1775415
Q16138122	Human denoting sense	Q1321	nominal	abogado de derechos humanos	abogada de derechos humanos	Q110786,Q1775415
Q16138122	Human denoting sense	Q1321	nominal	abogado de derechos humanos	abogados de derechos humanos	Q146786,Q499327
Q16138122	Human denoting sense	Q1321	nominal	abogado de derechos humanos	abogado de derechos humanos	Q110786,Q499327
Q904289	Human denoting sense	Q1321	nominal	volante	volantes	Q146786,Q1775415
Q904289	Human denoting sense	Q1321	nominal	volante	volante	Q110786,Q1775415
Q904289	Human denoting sense	Q1321	nominal	volante	volantes	Q146786,Q499327
Q904289	Human denoting sense	Q1321	nominal	volante	volante	Q110786,Q499327
Q179691	Demonym adjective	Q1321	adjectival	niigatense	niigatenses	Q146786,Q1775415
Q179691	Demonym adjective	Q1321	adjectival	niigatense	niigatense	Q110786,Q1775415
Q179691	Demonym adjective	Q1321	adjectival	niigatense	niigatenses	Q146786,Q499327
Q179691	Demonym adjective	Q1321	adjectival	niigatense	niigatense	Q110786,Q499327
Q101007738	Human denoting sense	Q1321	nominal	desertor	desertoras	Q146786,Q1775415
Q101007738	Human denoting sense	Q1321	nominal	desertor	desertora	Q110786,Q1775415
Q101007738	Human denoting sense	Q1321	nominal	desertor	desertores	Q146786,Q499327
Q101007738	Human denoting sense	Q1321	nominal	desertor	desertor	Q110786,Q499327
Q4838042	Human denoting sense	Q1321	nominal	babu	babus	Q146786,Q499327
Q4838042	Human denoting sense	Q1321	nominal	babu	babu	Q110786,Q499327
Q56316224	Human denoting sense	Q1321	nominal	guardia nocturno	guardias nocturnos	Q146786,Q1775415
Q56316224	Human denoting sense	Q1321	nominal	guardia nocturno	guardia nocturno	Q110786,Q1775415
Q56316224	Human denoting sense	Q1321	nominal	guardia nocturno	guardias nocturnos	Q146786,Q499327
Q56316224	Human denoting sense	Q1321	nominal	guardia nocturno	guardia nocturno	Q110786,Q499327
Q689045	Human denoting sense	Q1321	nominal	técnico en automatización	técnicas en automatización	Q146786,Q1775415
Q689045	Human denoting sense	Q1321	nominal	técnico en automatización	técnica en automatización	Q110786,Q1775415
Q689045	Human denoting sense	Q1321	nominal	técnico en automatización	técnicos en automatización	Q146786,Q499327
Q689045	Human denoting sense	Q1321	nominal	técnico en automatización	técnico en automatización	Q110786,Q499327
Q211760	Demonym adjective	Q1321	adjectival	culiacanense	culiacanenses	Q146786,Q1775415
Q211760	Demonym adjective	Q1321	adjectival	culiacanense	culiacanense	Q110786,Q1775415
Q211760	Demonym adjective	Q1321	adjectival	culiacanense	culiacanenses	Q146786,Q499327
Q211760	Demonym adjective	Q1321	adjectival	culiacanense	culiacanense	Q110786,Q499327
Q540391	Human denoting sense	Q1321	nominal	dominatrix	dominatrix	Q146786,Q1775415
Q540391	Human denoting sense	Q1321	nominal	dominatrix	dominatrix	Q110786,Q1775415
Q1058397	Demonym noun	Q1321	nominal	chachi	chachis	Q146786,Q1775415
Q1058397	Demonym noun	Q1321	nominal	chachi	chachi	Q110786,Q1775415
Q1058397	Demonym noun	Q1321	nominal	chachi	chachis	Q146786,Q499327
Q1058397	Demonym noun	Q1321	nominal	chachi	chachi	Q110786,Q499327
Q1028181	Human denoting sense	Q1321	nominal	pintor	pintoras	Q146786,Q1775415
Q1028181	Human denoting sense	Q1321	nominal	pintor	pintora	Q110786,Q1775415
Q1028181	Human denoting sense	Q1321	nominal	pintor	pintores	Q146786,Q499327
Q1028181	Human denoting sense	Q1321	nominal	pintor	pintor	Q110786,Q499327
Q381151	Demonym noun	Q1321	nominal	valón	valonas	Q146786,Q1775415
Q381151	Demonym noun	Q1321	nominal	valón	valona	Q110786,Q1775415
Q381151	Demonym noun	Q1321	nominal	valón	valones	Q146786,Q499327
Q381151	Demonym noun	Q1321	nominal	valón	valón	Q110786,Q499327
Q930214	Demonym adjective	Q1321	adjectival	huantino	huantinas	Q146786,Q1775415
Q930214	Demonym adjective	Q1321	adjectival	huantino	huantina	Q110786,Q1775415
Q930214	Demonym adjective	Q1321	adjectival	huantino	huantinos	Q146786,Q499327
Q930214	Demonym adjective	Q1321	adjectival	huantino	huantino	Q110786,Q499327
Q692525	Human denoting sense	Q1321	nominal	receptor	receptoras	Q146786,Q1775415
Q692525	Human denoting sense	Q1321	nominal	receptor	receptora	Q110786,Q1775415
Q692525	Human denoting sense	Q1321	nominal	receptor	receptores	Q146786,Q499327
Q692525	Human denoting sense	Q1321	nominal	receptor	receptor	Q110786,Q499327
Q173371	Demonym noun	Q1321	nominal	bantú	bantúes	Q146786,Q1775415
Q173371	Demonym noun	Q1321	nominal	bantú	bantú	Q110786,Q1775415
Q173371	Demonym noun	Q1321	nominal	bantú	bantúes	Q146786,Q499327
Q173371	Demonym noun	Q1321	nominal	bantú	bantú	Q110786,Q499327
Q1153622	Human denoting sense	Q1321	nominal	kunoichi	kunoichis	Q146786,Q1775415
Q1153622	Human denoting sense	Q1321	nominal	kunoichi	kunoichi	Q110786,Q1775415
Q55187	Human denoting sense	Q1321	nominal	peluquero	peluqueras	Q146786,Q1775415
Q55187	Human denoting sense	Q1321	nominal	peluquero	peluquera	Q110786,Q1775415
Q55187	Human denoting sense	Q1321	nominal	peluquero	peluqueros	Q146786,Q499327
Q55187	Human denoting sense	Q1321	nominal	peluquero	peluquero	Q110786,Q499327
Q13110208	Human denoting sense	Q1321	nominal	hermano	hermanos	Q146786,Q499327
Q13110208	Human denoting sense	Q1321	nominal	hermano	hermano	Q110786,Q499327
Q42603	Human denoting sense	Q1321	nominal	sacerdotisa	sacerdotisas	Q146786,Q1775415
Q42603	Human denoting sense	Q1321	nominal	sacerdotisa	sacerdotisa	Q110786,Q1775415
Q193289	Demonym adjective	Q1321	adjectival	iquiteño	iquiteñas	Q146786,Q1775415
Q193289	Demonym adjective	Q1321	adjectival	iquiteño	iquiteña	Q110786,Q1775415
Q193289	Demonym adjective	Q1321	adjectival	iquiteño	iquiteños	Q146786,Q499327
Q193289	Demonym adjective	Q1321	adjectival	iquiteño	iquiteño	Q110786,Q499327
Q25052351	Human denoting sense	Q1321	nominal	director de servicios	directoras de servicios	Q146786,Q1775415
Q25052351	Human denoting sense	Q1321	nominal	director de servicios	directora de servicios	Q110786,Q1775415
Q25052351	Human denoting sense	Q1321	nominal	director de servicios	directores de servicios	Q146786,Q499327
Q25052351	Human denoting sense	Q1321	nominal	director de servicios	director de servicios	Q110786,Q499327
Q32	Demonym adjective	Q1321	adjectival	luxemburgués	luxemburguesas	Q146786,Q1775415
Q32	Demonym adjective	Q1321	adjectival	luxemburgués	luxemburguesa	Q110786,Q1775415
Q32	Demonym adjective	Q1321	adjectival	luxemburgués	luxemburgueses	Q146786,Q499327
Q32	Demonym adjective	Q1321	adjectival	luxemburgués	luxemburgués	Q110786,Q499327
Q1772983	Demonym adjective	Q1321	adjectival	santiagués	santiaguesas	Q146786,Q1775415
Q1772983	Demonym adjective	Q1321	adjectival	santiagués	santiaguesa	Q110786,Q1775415
Q1772983	Demonym adjective	Q1321	adjectival	santiagués	santiagueses	Q146786,Q499327
Q1772983	Demonym adjective	Q1321	adjectival	santiagués	santiagués	Q110786,Q499327
Q165204	Demonym noun	Q1321	nominal	meridano	meridanas	Q146786,Q1775415
Q165204	Demonym noun	Q1321	nominal	meridano	meridana	Q110786,Q1775415
